miRBaseName,count,mean,std,min,25%,50%,75%,max
hsa-miR-10a-3p,21.0,1.9116820357292141,5.569649347924704,0.0,0.0,0.0,0.0,23.5989738501877
hsa-miR-10a-5p,21.0,6590.342772859006,10153.807325552802,0.0,120.762047585878,428.714696605646,8266.4909309233,36056.4959301766
hsa-miR-10b-5p,21.0,31432.39503347701,42885.87687571933,10.6543360832576,1201.84956896137,3633.96664149472,64849.7316692336,142886.65645118
hsa-miR-1179,21.0,0.5220532928175666,2.3923487311374454,0.0,0.0,0.0,0.0,10.9631191491689
hsa-miR-1180-3p,21.0,101.00880794603464,151.76869060671126,0.0,0.0,50.9015588703492,131.028232033276,611.025250437155
hsa-miR-1181,21.0,0.5056553350524572,2.317203848436142,0.0,0.0,0.0,0.0,10.6187620361016
hsa-miR-1199-5p,21.0,2.99161689243631,13.709310859897952,0.0,0.0,0.0,0.0,62.8239547411625
hsa-miR-1208,21.0,0.3521585007832086,1.6137929864612186,0.0,0.0,0.0,0.0,7.39532851644738
hsa-miR-1224-5p,21.0,8.26541104566157,25.373248114579333,0.0,0.0,0.0,0.0,110.808425112844
hsa-miR-1225-3p,21.0,2.96454958361888,12.872509112229851,0.0,0.0,0.0,0.0,59.0626345730643
hsa-miR-1227-5p,21.0,0.04746174236514824,0.2174970270027842,0.0,0.0,0.0,0.0,0.996696589668113
hsa-miR-1228-3p,21.0,0.16724749291549523,0.7664242960768474,0.0,0.0,0.0,0.0,3.5121973512254
hsa-miR-1228-5p,21.0,6.752633302155194,16.000797281464706,0.0,0.0,0.0,0.0,58.3451737892678
hsa-miR-1229-3p,21.0,2.9220119722166857,9.230956543724048,0.0,0.0,0.0,0.0,31.3328380949138
hsa-miR-1229-5p,21.0,0.15226554373845713,0.697768379915089,0.0,0.0,0.0,0.0,3.1975764185076
hsa-miR-1236-5p,21.0,0.4561295261331686,2.0902480802095833,0.0,0.0,0.0,0.0,9.57872004879654
hsa-miR-1237-3p,21.0,0.15551228098178665,0.7126467990942789,0.0,0.0,0.0,0.0,3.26575790061752
hsa-miR-124-3p,21.0,1.1966467569745238,5.48372434395918,0.0,0.0,0.0,0.0,25.129581896465
hsa-miR-1244,21.0,14.402379711518428,65.99999521552945,0.0,0.0,0.0,0.0,302.449973941887
hsa-miR-1246,21.0,490.79300608266084,919.9592923709789,0.0,0.0,9.52952455970454,714.881756589914,3244.60839826871
hsa-miR-1247-5p,21.0,10.466144354767456,35.59366719767146,0.0,0.0,0.0,0.0,158.983032343698
hsa-miR-1248,21.0,843.2590028768919,1807.940082132413,0.0,19.2287935075603,152.843478677933,850.244557426944,8180.79277569967
hsa-miR-1249,21.0,22.269358692444477,44.99440240534036,0.0,0.0,0.0,27.9061214706118,177.187903719193
hsa-miR-1254,21.0,2.5978106880662954,11.193721949176433,0.0,0.0,0.0,0.0,51.3564480308846
hsa-miR-1255a,21.0,3.357089795883619,15.384118104400535,0.0,0.0,0.0,0.0,70.498885713556
hsa-miR-1256,21.0,0.1661078658964986,0.7612018689982784,0.0,0.0,0.0,0.0,3.48826518382647
hsa-miR-125a-5p,21.0,4159.851804902167,7216.786828195622,193.170854317397,920.392722096918,2344.68804756508,3920.74535697175,34223.0125912529
hsa-miR-125b-1-3p,21.0,106.72647397812146,247.5400521826198,0.0,0.0,0.0,20.2625433379223,842.66166217395
hsa-miR-125b-2-3p,21.0,285.9281711600494,443.0230366146471,0.0,0.0,90.6948947794883,305.409353222095,1507.88917647528
hsa-miR-125b-5p,21.0,522.9352906018283,682.5651197540134,0.0,20.9295911029588,261.575039887591,666.806309686764,2616.3285478788
hsa-miR-126-3p,21.0,1449.846817661757,1875.5241491961149,0.0,0.0,152.704676611048,2328.02869272997,5818.44966774348
hsa-miR-126-5p,21.0,2549.8369296697224,3779.166520357275,0.0,0.0,186.639049191281,5140.49693785382,12682.7628034866
hsa-miR-1260b,21.0,10.340586372329637,20.827418370034408,0.0,0.0,0.0,8.07808779412447,70.9371623823539
hsa-miR-1262,21.0,1.1947475963784027,4.246399130781606,0.0,0.0,0.0,0.0,18.7038861580821
hsa-miR-1268b,21.0,1.0209398261915381,4.678534033517782,0.0,0.0,0.0,0.0,21.4397363500223
hsa-miR-1269b,21.0,7.234273576255095,33.15160626120787,0.0,0.0,0.0,0.0,151.919745101357
hsa-miR-127-3p,21.0,2979.8489176942203,8711.616890166499,0.0,0.0,188.381494292999,401.932378363859,38638.0306038549
hsa-miR-127-5p,21.0,4.269880190290545,17.823189798227112,0.0,0.0,0.0,0.0,81.685217288771
hsa-miR-1270,21.0,9.142306773240005,25.728745174057075,0.0,0.0,0.0,0.0,109.259051723761
hsa-miR-1271-5p,21.0,0.3038037629356457,1.3922037400650162,0.0,0.0,0.0,0.0,6.37987902164856
hsa-miR-1273h-3p,21.0,16.505052073008248,36.5290919112641,0.0,0.0,0.0,3.27570580083189,118.125269146129
hsa-miR-1275,21.0,1.9558571413558876,4.441470692478662,0.0,0.0,0.0,0.0,14.5006441498968
hsa-miR-1276,21.0,9.918679544175523,45.45309980519442,0.0,0.0,0.0,0.0,208.292270427686
hsa-miR-1277-5p,21.0,2.4773972423811053,6.263212365066712,0.0,0.0,0.0,0.0,27.5500506624132
hsa-miR-1278,21.0,0.3322157317929976,1.522403737996559,0.0,0.0,0.0,0.0,6.97653036765295
hsa-miR-128-1-5p,21.0,1.2366570694217713,5.6670746293275265,0.0,0.0,0.0,0.0,25.9697984578572
hsa-miR-128-3p,21.0,353.2865115603879,340.71339164123157,0.0,0.0,247.500563925222,641.81242155463,1098.14137323126
hsa-miR-1282,21.0,34.11895013506042,108.2199437406559,0.0,0.0,0.0,0.0,389.813388182224
hsa-miR-1284,21.0,0.7799299525790238,3.5740880444566954,0.0,0.0,0.0,0.0,16.3785290041595
hsa-miR-1287-5p,21.0,4.363454066409546,13.260055107469684,0.0,0.0,0.0,0.0,47.1979477003754
hsa-miR-129-5p,21.0,6.55424061233,30.035303728955938,0.0,0.0,0.0,0.0,137.63905285893
hsa-miR-1290,21.0,3.765629973982494,14.431367981939974,0.0,0.0,0.0,0.0,66.1304786749078
hsa-miR-1291,21.0,62987.58111614764,93879.78495590576,0.0,290.356774424653,24420.6425091383,88895.895958745,317831.031260469
hsa-miR-1292-3p,21.0,22.79129079518778,74.47531536601444,0.0,0.0,0.0,0.0,331.735618824561
hsa-miR-1292-5p,21.0,0.7308746099445953,3.349288223592432,0.0,0.0,0.0,0.0,15.3483668088365
hsa-miR-1293,21.0,1.944886125923119,8.912587890112109,0.0,0.0,0.0,0.0,40.8426086443855
hsa-miR-1294,21.0,7.900615779443864,24.5716819333215,0.0,0.0,0.0,0.0,98.2711740249568
hsa-miR-1295b-3p,21.0,0.5321511138220286,2.438622760244507,0.0,0.0,0.0,0.0,11.1751733902626
hsa-miR-1296-5p,21.0,74.63139182549409,241.95787366833505,0.0,0.0,0.0,0.0,1099.84545078688
hsa-miR-1297,21.0,0.5450227983694531,1.3142900592430151,0.0,0.0,0.0,0.0,4.51422553201073
hsa-miR-1299,21.0,13.549649132977859,50.47385365164317,0.0,0.0,0.0,0.0,228.450744513318
hsa-miR-1301-3p,21.0,12.340072109663314,31.743369830559384,0.0,0.0,0.0,0.0,108.281496717285
hsa-miR-1304-5p,21.0,0.3040863507554457,1.3934987201397218,0.0,0.0,0.0,0.0,6.38581336586436
hsa-miR-1306-3p,21.0,53.047969487316635,227.89585290893208,0.0,0.0,0.0,0.0,1045.53209519247
hsa-miR-1306-5p,21.0,4.7799882476458855,18.30733258715529,0.0,0.0,0.0,0.0,82.9384272814312
hsa-miR-1307-3p,21.0,454.12489837721574,661.9720121380133,0.0,18.1001625615368,189.356609479715,531.563711157579,2412.62268236044
hsa-miR-1307-5p,21.0,130.75141564539211,317.123923731775,0.0,0.0,0.0,85.3293377901019,1408.26772005516
hsa-miR-130a-3p,21.0,423.6300376464557,547.5826243081281,0.0,29.0138885560991,271.206349292191,637.172293955068,2412.62268236044
hsa-miR-130b-3p,21.0,137.01713783269793,163.6799309219838,0.0,0.0,114.225372256659,188.353083547834,603.15567059011
hsa-miR-130b-5p,21.0,101.59755373460109,117.58267421033587,0.0,0.0,71.9911490795426,194.361269410788,410.851584247077
hsa-miR-132-3p,21.0,99.41720049608246,130.13602675537197,0.0,0.0,18.7038861580821,217.201950738441,381.032176963865
hsa-miR-132-5p,21.0,2.3339913312032285,8.53375231246652,0.0,0.0,0.0,0.0,38.1032176963865
hsa-miR-1323,21.0,1.1133265570286999,5.1019032207885875,0.0,0.0,0.0,0.0,23.3798576976027
hsa-miR-133a-3p,21.0,154.2043475731841,314.36123684634487,0.0,0.0,0.0,114.225372256659,1299.37796060741
hsa-miR-133b,21.0,1.0845449099680429,3.4455072067200683,0.0,0.0,0.0,0.0,12.5647909482325
hsa-miR-134-5p,21.0,202.97776668124052,457.2523705300486,0.0,0.0,19.1854585110456,140.357338476268,1997.92361838017
hsa-miR-1343-5p,21.0,0.05481559574584477,0.25119661676943295,0.0,0.0,0.0,0.0,1.15112751066274
hsa-miR-135a-3p,21.0,2.496688776363405,7.905805973400742,0.0,0.0,0.0,0.0,28.0126080168462
hsa-miR-135a-5p,21.0,10.405623973691524,47.68455951268858,0.0,0.0,0.0,0.0,218.518103447522
hsa-miR-135b-3p,21.0,1.4102136389030189,6.462410746332206,0.0,0.0,0.0,0.0,29.6144864169634
hsa-miR-135b-5p,21.0,0.7099473696994619,3.253387561082582,0.0,0.0,0.0,0.0,14.9088947636887
hsa-miR-136-3p,21.0,41.85160138371641,87.11531569191521,0.0,0.0,0.0,31.3943866544383,325.373830104077
hsa-miR-136-5p,21.0,13.369626499236327,36.70199303592749,0.0,0.0,0.0,0.0,147.337756733547
hsa-miR-137,21.0,47.45501046286187,113.65668290016693,0.0,0.0,0.0,0.0,453.425064653608
hsa-miR-138-1-3p,21.0,0.24326908060435665,1.114798976111778,0.0,0.0,0.0,0.0,5.10865069269149
hsa-miR-138-5p,21.0,38.29928679823216,154.8648581701283,0.0,0.0,0.0,0.0,710.688003067698
hsa-miR-139-3p,21.0,16.781918363463564,40.95597039316353,0.0,0.0,0.0,0.0,173.059141568043
hsa-miR-139-5p,21.0,16.23796957620567,50.77972014970746,0.0,0.0,0.0,0.0,225.34009853366
hsa-miR-140-3p,21.0,4305.667755093562,3677.3523228556587,0.0,214.723581965602,3873.7435086153,7284.97233576152,10415.4424813831
hsa-miR-140-5p,21.0,28.35924925673792,62.647796172416584,0.0,0.0,0.0,0.0,224.100864134769
hsa-miR-141-3p,21.0,1665.9317035100778,1941.798478313832,0.0,172.156683669947,839.875721360762,2539.69328664176,6106.74854767246
hsa-miR-142-3p,21.0,252.2926771132672,273.78886190811176,0.0,0.0,169.484081818359,482.304033681352,703.203174920725
hsa-miR-142-5p,21.0,8026.660468134746,7421.110154383954,0.0,768.686255454945,4784.80465208435,15426.9863340656,23549.2210863762
hsa-miR-143-3p,21.0,12911.568978646914,10452.033122425384,0.0,2427.26818619661,12649.6123116161,23141.3027270082,29198.1808701784
hsa-miR-143-5p,21.0,3.5096847866056047,16.08339620005512,0.0,0.0,0.0,0.0,73.7033805187177
hsa-miR-144-3p,21.0,2821.2042433556894,4530.923816602394,0.0,0.0,209.567697330126,3881.37174045261,18689.9650337139
hsa-miR-144-5p,21.0,661.1052034389079,860.6959137153873,0.0,0.0,0.0,1541.50034455328,2338.2888006744
hsa-miR-145-3p,21.0,38.312115424311045,120.16136363414411,0.0,0.0,0.0,3.48826518382647,530.953912377011
hsa-miR-145-5p,21.0,75.13785371473364,164.41677811827572,0.0,0.0,0.0,74.2673395328777,655.554310342565
hsa-miR-1468-5p,21.0,81.67036128399744,171.8576064199689,0.0,0.0,0.0,68.6338358269539,709.317392540695
hsa-miR-1469,21.0,1.944886125923119,8.912587890112109,0.0,0.0,0.0,0.0,40.8426086443855
hsa-miR-146a-3p,21.0,3.7034977103912454,15.44804563027156,0.0,0.0,0.0,0.0,70.7969215505632
hsa-miR-146a-5p,21.0,12697.439593198249,16413.192909623427,0.0,1959.71001650844,5428.401035311,18535.5025127741,63229.5172692696
hsa-miR-146b-3p,21.0,14.307037208566271,28.006937483836985,0.0,0.0,0.0,14.3680800731948,89.0777280231111
hsa-miR-146b-5p,21.0,20914.408902087278,16403.074181043434,4226.33877349639,9898.60905708192,15983.6252706379,28494.6450707596,70380.0063458765
hsa-miR-1471,21.0,0.8147003339162096,3.7334259488768295,0.0,0.0,0.0,0.0,17.1087070122404
hsa-miR-148a-3p,21.0,5028.299820427073,6088.662144176738,1323.82489699208,2332.14960880804,4217.29914106889,5546.49638733554,30459.3613648006
hsa-miR-148a-5p,21.0,307.8155794811994,363.36092257944756,0.0,25.4507794351746,233.798576976027,476.290221204831,1507.88917647528
hsa-miR-148b-3p,21.0,613.7520696252589,833.2292825852461,0.0,0.0,152.704676611048,823.230583383048,2634.45030405458
hsa-miR-148b-5p,21.0,58.882892370969316,111.30301865879414,0.0,0.0,0.0,81.685217288771,409.04888006992
hsa-miR-149-3p,21.0,26.780282329377368,89.22571299506869,0.0,0.0,0.0,0.0,394.065218078164
hsa-miR-149-5p,21.0,296.3660815299275,469.47893402307466,0.0,0.0,37.2722369092217,539.698016063572,1833.05503230266
hsa-miR-150-3p,21.0,2.5030142586374473,8.385064654655567,0.0,0.0,0.0,0.0,35.121973512254
hsa-miR-150-5p,21.0,911.5900650428742,1153.7454690450215,0.0,0.0,177.187903719193,2147.50662036708,3234.75947832149
hsa-miR-151a-3p,21.0,1206.1251163085556,1206.777797385526,0.0,343.886454313945,655.876494401838,1842.99007654328,3675.44580076951
hsa-miR-151a-5p,21.0,503.10671358124836,648.3822026440741,0.0,56.7915963967754,274.661103067113,591.751052673369,2280.47256610013
hsa-miR-151b,21.0,26.082296125048487,40.59935398623875,0.0,0.0,0.0,40.5026346344296,153.830348060483
hsa-miR-152-3p,21.0,421.06002684026265,623.2809998929297,0.0,82.4091150324015,202.837759407912,443.423320798436,2650.87374581473
hsa-miR-152-5p,21.0,1.7006007907478535,6.5693099125517715,0.0,0.0,0.0,0.0,29.8177895273773
hsa-miR-1537-3p,21.0,17.864822183135047,81.86689993114258,0.0,0.0,0.0,0.0,375.161265845836
hsa-miR-1538,21.0,18.016624089919574,70.41844800368992,0.0,0.0,0.0,0.0,323.818809638143
hsa-miR-1539,21.0,0.9687140413603286,4.439205421300289,0.0,0.0,0.0,0.0,20.3429948685669
hsa-miR-155-3p,21.0,0.4478013841797309,2.052083739309617,0.0,0.0,0.0,0.0,9.40382906777435
hsa-miR-155-5p,21.0,595.0811653454651,1515.9752890036843,0.0,24.3442238075583,181.123713415379,537.019381996157,7073.79249399315
hsa-miR-15a-3p,21.0,0.3045049412422171,1.3954169427305405,0.0,0.0,0.0,0.0,6.39460376608656
hsa-miR-15a-5p,21.0,724.4829200491471,1150.6092428049992,0.0,0.0,142.887066361449,977.640400699448,4177.41718579504
hsa-miR-15b-3p,21.0,118.13662254540938,458.140080726896,0.0,0.0,0.0,35.121973512254,2111.04484706539
hsa-miR-15b-5p,21.0,433.2492022632067,427.7939925770014,0.0,95.2580442409663,371.053332511504,639.460376608657,1509.34916627729
hsa-miR-16-2-3p,21.0,676.7200518487729,967.3450804031237,0.0,0.0,25.4507794351746,1465.87834587227,2832.67544088051
hsa-miR-16-5p,21.0,17950.459233544774,22745.82224837629,0.0,3069.51034397466,10002.0946453014,19797.2181141638,88280.8103765793
hsa-miR-17-3p,21.0,166.8039164151552,735.0286934697882,0.0,0.0,0.0,0.0,3373.83931285511
hsa-miR-17-5p,21.0,266.1526357756942,236.79443514473115,0.0,0.0,282.473469697264,395.577080948286,902.917260355008
hsa-miR-181a-2-3p,21.0,924.168233275824,1329.498930140232,0.0,316.752844826894,531.563711157579,772.31260469892,5962.02762896895
hsa-miR-181a-3p,21.0,86.81284947789803,123.24557155680529,0.0,0.0,55.8122429412236,114.225372256659,449.268695088241
hsa-miR-181a-5p,21.0,18174.37176900446,12633.860386546961,0.0,11859.1576774385,15877.9855617857,26220.4930506413,53190.117872484
hsa-miR-181b-3p,21.0,1.8627375175403476,6.199121012740821,0.0,0.0,0.0,0.0,25.7376884351077
hsa-miR-181b-5p,21.0,2205.8644469946935,2560.487479941163,0.0,964.608067362702,1477.46759159793,2187.74321086448,10014.2765873983
hsa-miR-181c-3p,21.0,65.64754019498056,82.22152214174281,0.0,0.0,39.3316230836461,95.2580442409663,271.826342636758
hsa-miR-181c-5p,21.0,590.3124048860013,462.5995449035935,0.0,168.334975422739,624.455608373019,893.183063030798,1688.22569630626
hsa-miR-181d-5p,21.0,187.65133601240055,326.38426744750814,0.0,36.5163357113375,109.947047516621,182.232780287066,1516.71220166887
hsa-miR-182-3p,21.0,0.5892870569648143,2.7004525445990155,0.0,0.0,0.0,0.0,12.3750281962611
hsa-miR-182-5p,21.0,11612.308556994647,14305.26248830522,1547.54022161408,3851.73360231635,6037.5678661335,13318.9139394769,67501.276535273
hsa-miR-183-5p,21.0,3517.6019209390256,10184.11892937355,0.0,118.125269146129,376.706167095668,976.63769582648,46547.2257823854
hsa-miR-184,21.0,118.01121650133415,331.2624730149026,0.0,0.0,0.0,0.0,1335.34372762396
hsa-miR-185-3p,21.0,12.322855731853727,34.768149871649875,0.0,0.0,0.0,0.0,118.125269146129
hsa-miR-185-5p,21.0,863.7038448137567,995.3900618896779,0.0,0.0,430.391709174867,1710.87070122403,3365.38618391962
hsa-miR-186-5p,21.0,2355.5775719390344,1958.3664840386255,0.0,772.31260469892,2095.67697330126,3849.30063035251,6820.10344270424
hsa-miR-187-3p,21.0,5.034725953892591,18.863357019265454,0.0,0.0,0.0,0.0,84.9543865168811
hsa-miR-188-5p,21.0,2.096181552281005,9.605910633697738,0.0,0.0,0.0,0.0,44.0198125979011
hsa-miR-18a-3p,21.0,17.66687344884936,45.88684258356002,0.0,0.0,0.0,0.0,182.232780287066
hsa-miR-18a-5p,21.0,37.96301388894307,88.63833891588156,0.0,0.0,0.0,24.4326772259158,390.668430511514
hsa-miR-18b-3p,21.0,1.7238250058606475,7.899558574214112,0.0,0.0,0.0,0.0,36.2003251230736
hsa-miR-18b-5p,21.0,1.073392325666724,3.184048353474084,0.0,0.0,0.0,0.0,12.2163386129579
hsa-miR-1908-3p,21.0,1.6341389482608095,7.488565426480682,0.0,0.0,0.0,0.0,34.316917913477
hsa-miR-1908-5p,21.0,4.802177246241753,15.799751626223916,0.0,0.0,0.0,0.0,69.4330879447365
hsa-miR-190a-5p,21.0,22.98081300051278,54.02449555807003,0.0,0.0,0.0,0.0,221.726991378826
hsa-miR-190b,21.0,3.4028015365850193,12.55871846185181,0.0,0.0,0.0,0.0,57.1507632608066
hsa-miR-191-3p,21.0,15.910697039401752,65.5855122905203,0.0,0.0,0.0,0.0,301.577835295055
hsa-miR-191-5p,21.0,13589.797132366068,12279.788041228616,2226.75624140084,6774.06120687317,10426.3130206151,18548.9028611405,58283.3091559158
hsa-miR-1910-5p,21.0,7.777473648406517,28.13065589420229,0.0,0.0,0.0,0.0,128.024338186833
hsa-miR-1911-3p,21.0,3.9492335574352473,18.09766171400675,0.0,0.0,0.0,0.0,82.9339047061402
hsa-miR-1913,21.0,0.2934654173193405,1.344827488717682,0.0,0.0,0.0,0.0,6.16277376370615
hsa-miR-192-3p,21.0,26.79723327470262,122.80034989671411,0.0,0.0,0.0,0.0,562.741898768755
hsa-miR-192-5p,21.0,5878.47883294044,5910.668690630689,0.0,1408.63400313284,2554.66957218831,8728.64893314296,17567.7041056637
hsa-miR-193a-5p,21.0,85.00174474135402,186.21818545750762,0.0,0.0,0.0,55.0642723171047,750.322531691673
hsa-miR-193b-3p,21.0,317.95334732393377,551.7686313746958,0.0,0.0,0.0,330.86013265727,1833.07575131147
hsa-miR-193b-5p,21.0,49.83636085592492,143.7833376327066,0.0,0.0,0.0,9.57872004879654,562.741898768755
hsa-miR-194-3p,21.0,2.636676939611387,10.740538011123245,0.0,0.0,0.0,0.0,49.1355870124784
hsa-miR-194-5p,21.0,55.97717635085103,198.07755531592474,0.0,0.0,0.0,2.13924747756456,904.733505885166
hsa-miR-195-3p,21.0,8.353070438245512,20.549162608555445,0.0,0.0,0.0,0.0,70.1786692381342
hsa-miR-195-5p,21.0,31.07099078621815,55.1612318052265,0.0,0.0,0.0,35.0071042735607,159.97632787824
hsa-miR-196a-5p,21.0,262.5727084007879,502.9009936028484,0.0,0.0,0.0,70.243947024508,1522.31575397604
hsa-miR-196b-5p,21.0,34.825000415870555,53.75010344263991,0.0,0.0,0.0,48.3183725750455,142.979908602294
hsa-miR-197-3p,21.0,1209.5387274506138,1233.5382551645753,0.0,308.711468768642,810.231435523111,1417.50322975354,4825.24536472088
hsa-miR-197-5p,21.0,2.690223520926324,12.328152920995496,0.0,0.0,0.0,0.0,56.4946939394528
hsa-miR-1976,21.0,13.211265660838572,56.64734031212497,0.0,0.0,0.0,0.0,259.875592121483
hsa-miR-198,21.0,3.5156330103014426,16.110654385391825,0.0,0.0,0.0,0.0,73.8282932163303
hsa-miR-199a-3p,21.0,937.2576925640179,1110.549038159922,0.0,0.0,336.151296202154,1918.51096845272,3211.50196713559
hsa-miR-199a-5p,21.0,32.78905642573434,62.73822086395535,0.0,0.0,0.0,11.6891787040152,207.758387662857
hsa-miR-199b-3p,21.0,450.6469172501926,529.7623152163242,0.0,0.0,168.075648101077,896.484152243404,1511.57444179388
hsa-miR-199b-5p,21.0,14.544411735726717,42.7814462920925,0.0,0.0,0.0,0.0,179.424953230617
hsa-miR-19a-3p,21.0,216.94255146245783,271.05808248781915,0.0,0.0,109.259051723761,454.32615237625,744.467555791904
hsa-miR-19b-3p,21.0,639.3432259301115,708.3056270637633,0.0,0.0,364.465560574132,1323.81240951011,1907.43496817556
hsa-miR-200a-3p,21.0,906.3622158502733,1130.445890289959,0.0,111.624485882447,381.032176963865,1358.44059518048,3751.61265845836
hsa-miR-200a-5p,21.0,89.61065278001584,205.797870860994,0.0,0.0,0.0,100.247616783378,904.733505885166
hsa-miR-200b-3p,21.0,2128.1865818899887,3049.618057161855,0.0,86.5295707840216,1476.56586432661,2745.67083745586,13129.3142798816
hsa-miR-200b-5p,21.0,109.66833741680607,330.6119611627667,0.0,0.0,0.0,28.0558292371232,1507.88917647528
hsa-miR-200c-3p,21.0,3238.0497669376978,3145.0094324939214,0.0,18.3245079194369,3387.03060343659,6116.57751538715,9056.59796579426
hsa-miR-202-5p,21.0,0.15204317537772286,0.6967493600698609,0.0,0.0,0.0,0.0,3.19290668293218
hsa-miR-203b-3p,21.0,0.9939263175792429,4.554742585515598,0.0,0.0,0.0,0.0,20.8724526691641
hsa-miR-204-3p,21.0,1.2696533958590526,5.818282792881839,0.0,0.0,0.0,0.0,26.6627213130401
hsa-miR-204-5p,21.0,1320.3965195121598,3218.865330605438,0.0,45.2010582153652,131.028232033276,1374.34208949943,14834.9226494011
hsa-miR-205-3p,21.0,5.863800701370462,19.481286254733376,0.0,0.0,0.0,0.0,80.684962020752
hsa-miR-205-5p,21.0,27258.023845403786,26687.680249048055,7.86632461672924,163.785290041595,27321.1513194193,47415.5594339232,83098.2203848528
hsa-miR-206,21.0,34.776617944946715,82.93923855951624,0.0,0.0,0.0,27.1502438423052,342.676116769977
hsa-miR-20a-3p,21.0,0.8803962519580237,4.034482466153057,0.0,0.0,0.0,0.0,18.4883212911185
hsa-miR-20a-5p,21.0,442.3321134971373,488.29368107030604,0.0,156.267372204606,307.123232131987,617.271273833641,1876.38966663606
hsa-miR-20b-3p,21.0,19.139965404502927,56.51139277341539,0.0,0.0,0.0,0.0,236.250538292257
hsa-miR-20b-5p,21.0,9.632463178461814,21.45203751874105,0.0,0.0,0.0,0.0,69.252795887619
hsa-miR-21-3p,21.0,118.80272555529687,184.98619047712046,0.0,0.0,0.0,153.483668088365,557.649916094001
hsa-miR-21-5p,21.0,15072.246755699263,9378.458766993059,665.889338063509,4633.87562819352,16054.4614473466,22125.1862111585,29763.8818328088
hsa-miR-210-3p,21.0,531.8354386546806,850.7453908951,0.0,0.0,80.2300992280089,750.322531691673,2444.10100174862
hsa-miR-210-5p,21.0,700.5593804711059,2677.98946266452,0.0,0.0,6.38581336586436,152.704676611048,12357.0016751827
hsa-miR-211-5p,21.0,90.40026325923782,178.0604812097855,0.0,0.0,0.0,106.460438527036,772.31260469892
hsa-miR-2110,21.0,81.82297750935174,169.06184305827588,0.0,0.0,0.0,100.247616783378,752.306325421949
hsa-miR-2115-3p,21.0,8.932411091567523,40.93344996557129,0.0,0.0,0.0,0.0,187.580632922918
hsa-miR-2116-3p,21.0,5.892870569648143,27.004525445990154,0.0,0.0,0.0,0.0,123.750281962611
hsa-miR-2117,21.0,0.9687140413603286,4.439205421300289,0.0,0.0,0.0,0.0,20.3429948685669
hsa-miR-212-3p,21.0,0.675540373848281,3.095714898158515,0.0,0.0,0.0,0.0,14.1863478508139
hsa-miR-212-5p,21.0,5.771066323968237,26.446348270194992,0.0,0.0,0.0,0.0,121.192392803333
hsa-miR-215-5p,21.0,42.505805719291786,80.25188265963773,0.0,0.0,1.63287895030876,19.7032609039082,293.91216349924
hsa-miR-216a-5p,21.0,7.142446498633777,25.7987168919279,0.0,0.0,0.0,0.0,114.581511071745
hsa-miR-218-5p,21.0,0.6371333063447429,2.919711604102272,0.0,0.0,0.0,0.0,13.3797994332396
hsa-miR-219a-1-3p,21.0,2.078209573120238,9.523552678805354,0.0,0.0,0.0,0.0,43.642401035525
hsa-miR-219a-5p,21.0,2.7469705010800523,12.588200253010115,0.0,0.0,0.0,0.0,57.6863805226811
hsa-miR-22-3p,21.0,16693.88837330021,12111.42777037344,1420.56392120215,10223.170816971,17835.0339367231,22705.1154196302,55606.5075383222
hsa-miR-22-5p,21.0,3.097122269629562,11.408513488757237,0.0,0.0,0.0,0.0,51.0865069269149
hsa-miR-221-3p,21.0,5371.763224911076,6848.477660307765,0.0,1208.29360949135,2498.07108698219,4930.21901096492,23818.4732757798
hsa-miR-221-5p,21.0,47.42573558503367,86.86182010793725,0.0,0.0,0.0,80.2300992280089,299.008976900434
hsa-miR-222-3p,21.0,2701.352335706383,1475.7495174779933,420.085251282728,1618.17879079774,2512.9581896465,3521.58500783209,6318.77369189639
hsa-miR-222-5p,21.0,16.39587463523305,75.13533660096192,0.0,0.0,0.0,0.0,344.313367339894
hsa-miR-223-3p,21.0,3570.411314988224,4475.053295657374,0.0,50.9015588703492,1972.16267084672,4501.93519015003,14849.2983933657
hsa-miR-223-5p,21.0,128.31994756694843,295.82872553301263,0.0,0.0,0.0,69.7653036765294,1256.47909482325
hsa-miR-224-5p,21.0,70.54901947055075,117.5174300057078,0.0,0.0,0.0,119.664675697452,393.026088028972
hsa-miR-2277-5p,21.0,5.8324265504410855,23.59102584518199,0.0,0.0,0.0,0.0,107.846801929157
hsa-miR-2355-5p,21.0,5.030835725474429,23.054185520874647,0.0,0.0,0.0,0.0,105.647550234963
hsa-miR-23a-3p,21.0,807.1781841245504,504.6820025042365,128.362484310926,436.076336023442,809.089395398868,985.163045195409,1689.38685816423
hsa-miR-23a-5p,21.0,1.944886125923119,8.912587890112109,0.0,0.0,0.0,0.0,40.8426086443855
hsa-miR-23b-3p,21.0,746.4969918992705,1138.2893831165109,0.0,77.9477771505909,358.994027092357,591.641030065373,4046.07045413827
hsa-miR-23b-5p,21.0,10.249246367112933,29.329021614532344,0.0,0.0,0.0,0.0,112.845948813292
hsa-miR-23c,21.0,0.7526124199151419,2.1577348883039145,0.0,0.0,0.0,0.0,7.86632461672924
hsa-miR-24-2-5p,21.0,12.723643460652346,41.85086348935386,0.0,0.0,0.0,0.0,187.580632922918
hsa-miR-24-3p,21.0,2534.901865207098,1538.4611354066676,0.0,1544.62520939784,2596.40631038438,3498.22441321206,5438.12472889069
